Date,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),THERMAL ZONE: CB1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: CB2:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: LD:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: MB:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: LD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: LD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: MB IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: MB IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: CB1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: CB1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: CB2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: CB2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly)
 02/06  23:00:00,10.25,26,23.8791089,25.85290366,26,0,0,0,604059.978,0,263947.453,0,0,557280,208080
 02/06  24:00:00,10.44166667,25.57661859,23.19183756,25.17291964,26.21584218,0,0,0,0,0,0,0,0,687600,0
 02/07  01:00:00,10.34166667,24.95636833,22.76638263,24.45243582,25.66717091,0,0,0,0,0,0,0,0,349200,0
 02/07  02:00:00,10.24166667,24.36572299,22.35872893,23.77292378,25.07356701,0,0,0,0,0,0,0,0,349200,0
 02/07  03:00:00,10.2,23.81175359,21.94783476,23.14138978,24.50046185,0,0,0,0,0,0,0,0,349200,0
 02/07  04:00:00,10.14166667,23.28262944,21.53088861,22.53833093,23.94685827,0,0,0,0,0,0,0,0,349200,0
 02/07  05:00:00,10.21666667,22.78623578,21.12224447,21.98776033,23.42600009,0,0,0,0,0,0,0,0,349200,0
 02/07  06:00:00,10.125,22.30978888,20.71484479,21.46036461,22.92676435,0,0,0,0,0,0,0,0,349200,0
 02/07  07:00:00,10,21.85909719,20.32323655,21.19386285,21.48366187,0,0,0,0,0,0,0,0,453240,104040
 02/07  08:00:00,9.941666667,20.87194049,20.07510491,22.02994152,20.85805673,0,0,0,0,0,0,0,0,1064520,186120
 02/07  09:00:00,9.9,21.32638243,20.6848265,22.51702737,21.13728255,0,0,0,0,0,0,0,0,921240,104040
 02/07  10:00:00,10.13333333,23.1709015,22.02873291,24.47071002,22.5854663,0,0,0,0,0,0,0,0,349200,0
 02/07  11:00:00,10.53333333,25.76441881,23.3684681,27.98791556,25.0324921,0,0,0,0,0,0,0,0,349200,0
 02/07  12:00:00,10.7,28.33520371,24.22695578,31.87362663,27.95692708,0,0,0,0,0,0,0,0,349200,0
 02/07  13:00:00,10.81666667,30.70744282,24.79558778,35.59625921,30.91958648,0,0,0,0,0,0,0,0,453240,104040
 02/07  14:00:00,11.13333333,32.95128563,25.51103609,38.83664623,33.77181052,0,0,0,0,0,0,0,0,453240,104040
 02/07  15:00:00,11.125,34.94405837,26.34206719,41.84143216,36.64323726,0,0,0,0,0,0,0,0,349200,0
 02/07  16:00:00,11.05833333,36.3315606,27.1160054,43.83035539,38.94829158,0,0,0,0,0,0,0,0,349200,0
 02/07  17:00:00,10.925,36.82277231,27.71778924,43.90455535,39.92943946,0,0,0,11410.30013,0,0,0,0,453240,104040
 02/07  18:00:00,10.50833333,36.25772651,27.9321776,41.94060921,39.13571943,0,0,0,0,0,0,0,0,1086480,208080
 02/07  19:00:00,10.18333333,35.0956033,27.85416076,26.05244728,37.31309564,0,15986266.57,0,0,0,0,0,0,1118520,240120
 02/07  20:00:00,10.15833333,33.66964194,27.62720063,26,34.76184608,0,5402594.664,0,0,0,0,0,0,6580440,104040
 02/07  21:00:00,9.266666667,26.01409597,25.98860817,26,32.36213743,0,3582573.812,0,0,0,4448818.379,1.16E-08,435408.2759,1190520,312120
 02/07  22:00:00,8.191666667,26,26,26,25.98079262,0,2357302.783,0,4280648.197,0,1776343.169,3.45E-09,135148.1535,1294560,416160
 02/07  23:00:00,7.375,26,25.86908848,26.65542973,26,0,0,0,1413132.699,0,871540.402,1.33E-10,5136.497814,557280,208080
 02/07  24:00:00,6.708333333,26.42315761,25.00958676,26.09411773,26.76116326,0,0,0,0,0,0,0,0,687600,0
 02/08  01:00:00,6.15,25.8120616,24.32432597,25.22308749,26.26478637,0,0,0,0,0,0,0,0,349200,0
 02/08  02:00:00,5.783333333,25.05235512,23.65086612,24.35681069,25.52061059,0,0,0,0,0,0,0,0,349200,0
 02/08  03:00:00,5.525,24.29853291,22.96922923,23.54139215,24.78330629,0,0,0,0,0,0,0,0,349200,0
 02/08  04:00:00,5.225,23.55939167,22.28651954,22.75617306,24.05316079,0,0,0,0,0,0,0,0,349200,0
 02/08  05:00:00,4.925,22.8437592,21.60890812,21.99900072,23.34296599,0,0,0,0,0,0,0,0,349200,0
 02/08  06:00:00,4.8,22.16522138,20.94700733,21.27875436,22.66753187,0,0,0,0,0,0,0,0,349200,0
 02/08  07:00:00,4.858333333,21.53207962,20.32345014,20.82126356,21.06201493,0,0,0,0,0,0,0,0,453240,104040
 02/08  08:00:00,5.25,20.29511832,19.78646107,21.45658152,20.22870052,0,0,0,0,0,0,0,0,1064520,186120
 02/08  09:00:00,6.141666667,19.64939791,19.45321868,20.9896828,19.76411701,0,0,0,0,0,0,0,0,921240,104040
 02/08  10:00:00,6.891666667,19.37538118,19.3548991,20.68926465,19.58309722,0,0,0,0,0,0,0,0,349200,0
 02/08  11:00:00,7.858333333,19.36525535,19.40483184,20.78914037,19.64635479,0,0,0,0,0,0,0,0,349200,0
 02/08  12:00:00,7.933333333,19.53924894,19.54901549,21.09727384,19.89671163,0,0,0,0,0,0,0,0,349200,0
 02/08  13:00:00,7.6,19.76817986,19.68479762,21.59138172,20.2049538,0,0,0,0,0,0,0,0,453240,104040
 02/08  14:00:00,8.241666667,19.99842788,19.80146707,21.92309283,20.51585134,0,0,0,0,0,0,0,0,453240,104040
 02/08  15:00:00,8.816666667,20.04957232,19.72530778,21.71831176,20.62113898,0,0,0,0,0,0,0,0,349200,0
 02/08  16:00:00,8.841666667,19.94044518,19.54260785,20.91524156,20.51585305,0,0,0,0,0,0,0,0,349200,0
 02/08  17:00:00,8.741666667,19.73856188,19.32678617,20.7405193,20.27761618,0,0,0,0,0,0,0,0,453240,104040
 02/08  18:00:00,8.525,19.29481294,18.87449543,20.56505475,19.76134282,0,0,0,0,0,0,0,0,1086480,208080
 02/08  19:00:00,8.4,18.78851579,18.42291132,20.0716224,19.17714475,0,0,0,0,0,0,0,0,1118520,240120
 02/08  20:00:00,8.166666667,18.409314,18.13694007,20.53744179,18.79112791,0,0,0,0,0,0,0,0,6580440,104040
 02/08  21:00:00,7.825,19.02794949,18.15824314,20.57162607,18.46250251,0,0,0,0,0,0,0,0,1190520,312120
 02/08  22:00:00,7.758333333,18.92928605,18.0000004,20.29851402,18.41675283,0,0,0,0,0,0,15477.36214,6.27E-10,1294560,416160
 02/08  23:00:00,7.916666667,18.84777952,18,19.05188024,19.08411414,0,0,0,0,0,0,39195.09127,1.75E-09,557280,208080
 02/08  24:00:00,8.7,18.42132291,17.25509027,18.0731843,19.14079285,0,0,0,0,0,0,0,0,687600,0
 02/09  01:00:00,9.316666667,18.18358918,16.91635775,17.55387226,18.97278814,0,0,0,0,0,0,0,0,349200,0
 02/09  02:00:00,9.341666667,18.04395992,16.73442317,17.3452639,18.84525508,0,0,0,0,0,0,0,0,349200,0
 02/09  03:00:00,7.958333333,17.77679585,16.38109474,16.90976464,18.57003336,0,0,0,0,0,0,0,0,349200,0
 02/09  04:00:00,7.058333333,17.4806654,16.02858995,16.43967215,18.25245255,0,0,0,0,0,0,0,0,349200,0
 02/09  05:00:00,7.508333333,17.27898464,15.8195106,16.28838978,18.03302973,0,0,0,0,0,0,0,0,349200,0
 02/09  06:00:00,7.566666667,17.06263452,15.57111425,16.04846254,17.80081691,0,0,0,0,0,0,0,0,349200,0
 02/09  07:00:00,6.291666667,16.82176352,15.30555263,18.09795527,16.55512035,1233711.566,4.09E-08,0,0,0,0,0,0,453240,104040
 02/09  08:00:00,5.616666667,15.71118608,15.02277142,18,15.87711595,175551.0154,9.94E-09,0,0,0,0,0,0,1064520,186120
 02/09  09:00:00,5.408333333,15.34296593,14.98426203,18,15.76988558,463136.0483,4.010863589,0,0,0,0,0,0,921240,104040
 02/09  10:00:00,4.733333333,15.5109152,15.23099609,17.56959587,16.00893482,0,0,0,0,0,0,0,0,349200,0
 02/09  11:00:00,4.575,16.0472386,15.6349203,18.02692208,16.56391091,0,0,0,0,0,0,0,0,349200,0
 02/09  12:00:00,4.991666667,16.65831196,16.07015837,18.78493582,17.23301298,0,0,0,0,0,0,0,0,349200,0
 02/09  13:00:00,5.2,17.19142454,16.44655947,19.57124489,17.83877585,0,0,0,0,0,0,0,0,453240,104040
 02/09  14:00:00,5.141666667,17.56006415,16.68398665,19.96249715,18.26614648,0,0,0,0,0,0,0,0,453240,104040
 02/09  15:00:00,4.808333333,17.69344985,16.74051155,19.80242125,18.42441273,0,0,0,0,0,0,0,0,349200,0
 02/09  16:00:00,4.541666667,17.60519014,16.63536042,18.99236157,18.31946002,0,0,0,0,0,0,0,0,349200,0
 02/09  17:00:00,4.5,17.31701513,16.37744666,18.48333672,17.95955087,0,0,0,0,0,0,0,0,453240,104040
 02/09  18:00:00,4.441666667,16.86820404,15.98946408,18.28224568,17.42456962,0,0,0,0,0,0,0,0,1086480,208080
 02/09  19:00:00,4.225,16.33235542,15.56059442,18.00230715,16.80496807,140571.561,2.66E-10,0,0,0,0,0,0,1118520,240120
 02/09  20:00:00,4.566666667,15.85896899,15.21474688,18.27823264,16.31751582,0,0,0,0,0,0,0,0,6580440,104040
 02/09  21:00:00,4.725,18.07105,18.04336972,18.28365652,16.00124679,0,0,0,0,621949.5307,4.998489816,889639.0676,1.92E-08,1190520,312120
 02/09  22:00:00,4.541666667,18,18,18.08471999,18.04390604,0,0,1043731.452,1.26E-08,455606.9492,14.52790847,672458.7834,2.36E-08,1294560,416160
 02/09  23:00:00,4.208333333,18,18,16.71376378,18,0,0,406345.3105,37.45225264,396471.7579,1.01E-08,609299.8563,2.39E-08,557280,208080
 02/09  24:00:00,3.883333333,16.88973842,15.86137738,15.78311048,17.37930565,0,0,0,0,0,0,0,0,687600,0
 02/10  01:00:00,3.566666667,16.37957151,15.00044315,15.33925619,17.02204371,0,0,0,0,0,0,0,0,349200,0
 02/10  02:00:00,3.05,15.99020485,14.50308343,14.92073949,16.68705844,0,0,0,0,0,0,0,0,349200,0
 02/10  03:00:00,2.741666667,15.62526579,14.06715018,14.52906745,16.34465294,0,0,0,0,0,0,0,0,349200,0
 02/10  04:00:00,2.525,15.29167532,13.68159541,14.1927675,16.02310194,0,0,0,0,0,0,0,0,349200,0
 02/10  05:00:00,2.341666667,14.96537935,13.3169995,13.86710705,15.70232716,0,0,0,0,0,0,0,0,349200,0
 02/10  06:00:00,2.358333333,14.63716397,12.95945274,13.52660895,15.37246086,0,0,0,0,0,0,0,0,349200,0
 02/10  07:00:00,2.458333333,14.32466075,12.63720767,18.14982231,14.01834377,3162550.944,4.30E-08,0,0,0,0,0,0,453240,104040
 02/10  08:00:00,2.791666667,13.19720739,12.37776136,18,13.52919401,1416884.82,6.47E-08,0,0,0,0,0,0,1064520,186120
 02/10  09:00:00,3.291666667,13.17379814,12.61588942,18,13.80338848,1252938.901,10.03219441,0,0,0,0,0,0,921240,104040
 02/10  10:00:00,3.675,14.09393421,13.41812576,17.3472539,14.6983649,0,0,0,0,0,0,0,0,349200,0
 02/10  11:00:00,3.625,15.71735815,14.4884436,18.72683478,16.22712684,0,0,0,0,0,0,0,0,349200,0
 02/10  12:00:00,4.025,17.65235279,15.48011932,21.22898137,18.2734163,0,0,0,0,0,0,0,0,349200,0
 02/10  13:00:00,4.691666667,19.54574617,16.31872738,23.88681472,20.45711467,0,0,0,0,0,0,0,0,453240,104040
 02/10  14:00:00,4.725,21.26904097,17.16206347,25.9938742,22.49914066,0,0,0,0,0,0,0,0,453240,104040
 02/10  15:00:00,4.833333333,22.60496912,17.92784104,27.3424233,24.21043136,0,0,0,0,0,0,0,0,349200,0
 02/10  16:00:00,5.116666667,23.58535571,18.51893667,28.41674132,25.69974103,0,0,0,0,0,0,0,0,349200,0
 02/10  17:00:00,4.85,24.03400865,18.84312777,28.93921594,26.5226923,0,0,0,0,0,0,0,0,453240,104040
 02/10  18:00:00,4.308333333,23.76991749,18.82493732,28.17487698,26.15765367,0,0,0,0,0,0,0,0,1086480,208080
 02/10  19:00:00,3.633333333,23.03750858,18.59044238,25.79099913,25.05554749,0,599660.8039,0,0,0,0,0,0,1118520,240120
 02/10  20:00:00,2.775,22.17621773,18.29245425,25.50442578,23.89021805,0,0,0,0,0,0,0,0,6580440,104040
 02/10  21:00:00,2.283333333,22.10059193,18.3386433,24.7392053,22.84418837,0,0,0,0,0,0,0,0,1190520,312120
 02/10  22:00:00,2.025,21.50714262,18.10796055,23.79421417,22.08778531,0,0,0,0,0,0,2326.926936,1.44E-10,1294560,416160
 02/10  23:00:00,1.958333333,20.89230932,18,21.81575071,21.8447208,0,0,0,0,0,0,60864.75481,2.87E-09,557280,208080
 02/10  24:00:00,2.35,20.00741641,17.19349897,20.33798263,21.2855373,0,0,0,0,0,0,0,0,687600,0
 02/11  01:00:00,2.658333333,19.36688234,16.7413736,19.39590345,20.6230111,0,0,0,0,0,0,0,0,349200,0
 02/11  02:00:00,2.758333333,18.78894533,16.33226619,18.59906331,19.97393044,0,0,0,0,0,0,0,0,349200,0
 02/11  03:00:00,2.8,18.26840076,15.95269007,17.9215381,19.37674545,0,0,0,0,0,0,0,0,349200,0
 02/11  04:00:00,2.683333333,17.79257698,15.59228287,17.32379793,18.82991785,0,0,0,0,0,0,0,0,349200,0
 02/11  05:00:00,2.833333333,17.35988142,15.250461,16.7861971,18.33455571,0,0,0,0,0,0,0,0,349200,0
 02/11  06:00:00,2.766666667,16.94451037,14.90559968,16.28050658,17.86792819,0,0,0,0,0,0,0,0,349200,0
 02/11  07:00:00,2.716666667,16.52280226,14.54783426,18.0833033,16.30995089,1112797.783,0.661297653,0,0,0,0,0,0,453240,104040
 02/11  08:00:00,3.383333333,15.31578454,14.22384233,18,15.59363899,273998.02,5.92E-09,0,0,0,0,0,0,1064520,186120
 02/11  09:00:00,3.916666667,14.76391915,14.05046175,18,15.3078129,690714.5209,6.429076576,0,0,0,0,0,0,921240,104040
 02/11  10:00:00,4.408333333,14.59152052,14.0822033,17.06336806,15.26431518,0,0,0,0,0,0,0,0,349200,0
 02/11  11:00:00,4.933333333,14.68203145,14.26589279,16.865624,15.40503076,0,0,0,0,0,0,0,0,349200,0
 02/11  12:00:00,5.158333333,14.93103785,14.53044609,17.14611759,15.68019257,0,0,0,0,0,0,0,0,349200,0
 02/11  13:00:00,4.791666667,15.23335608,14.7920382,18.11973761,16.02280243,164994.2055,7.49E-10,0,0,0,0,0,0,453240,104040
 02/11  14:00:00,3.625,15.50636259,14.98621973,18.05589766,16.35783255,19.24509442,0,0,0,0,0,0,0,453240,104040
 02/11  15:00:00,2.008333333,15.64159527,15.03154906,17.92467727,16.51928749,0,0,0,0,0,0,0,0,349200,0
 02/11  16:00:00,1.475,15.59330881,14.9224328,17.12596783,16.45431784,0,0,0,0,0,0,0,0,349200,0
 02/11  17:00:00,1.716666667,15.34771373,14.6577298,18.12560596,16.14731273,662758.0649,2.18E-08,0,0,0,0,0,0,453240,104040
 02/11  18:00:00,1.916666667,14.91963738,14.24472508,18,15.679951,653599.3909,3.05E-08,0,0,0,0,0,0,1086480,208080
 02/11  19:00:00,1.941666667,14.4244051,13.80957342,18,15.17056763,912831.3285,2.49E-08,0,0,0,0,0,0,1118520,240120
 02/11  20:00:00,1.9,13.97304184,13.43481032,18,14.76279845,539441.4721,2.651780226,0,0,0,0,0,0,6580440,104040
 02/11  21:00:00,1.55,18.07473925,18.05042519,18,14.49861916,592016.8589,2.470184176,0,0,1520991.265,11.96748541,1626264.744,2.32E-08,1190520,312120
 02/11  22:00:00,1.241666667,18,18,18,18.05410715,675993.6965,0.683620019,2009375.373,0.140446735,1040995.659,31.76363009,1158678.085,3.86E-08,1294560,416160
 02/11  23:00:00,1.258333333,18,18,15.94799198,18,0,0,1002381.558,23.9347285,828229.5452,12.12203532,999007.941,2.28E-08,557280,208080
 02/11  24:00:00,1.066666667,16.17847901,15.06131425,14.84260627,16.66700901,0,0,0,0,0,0,0,0,687600,0
 02/12  01:00:00,1.075,15.39635531,13.86681393,14.25298078,16.04968565,0,0,0,0,0,0,0,0,349200,0
 02/12  02:00:00,1.375,14.89293542,13.25505081,13.80735531,15.61578726,0,0,0,0,0,0,0,0,349200,0
 02/12  03:00:00,1.675,14.42346389,12.71815936,13.35489938,15.17518328,0,0,0,0,0,0,0,0,349200,0
 02/12  04:00:00,1.683333333,14.02077761,12.27515732,12.93551405,14.7795773,0,0,0,0,0,0,0,0,349200,0
 02/12  05:00:00,1.891666667,13.72378856,11.9542057,12.68858782,14.49129653,0,0,0,0,0,0,0,0,349200,0
 02/12  06:00:00,2.216666667,13.38569306,11.59583647,12.34944464,14.15629202,0,0,0,0,0,0,0,0,349200,0
 02/12  07:00:00,2.591666667,13.08370116,11.29175406,18.16123003,12.80445266,4166198.893,8.60E-08,0,0,0,0,0,0,453240,104040
 02/12  08:00:00,3.383333333,12.04872093,11.11458673,18,12.50457971,1968820.215,4.71E-08,0,0,0,0,0,0,1064520,186120
 02/12  09:00:00,4.091666667,11.74713915,11.12919077,18,12.72770376,1926186.157,17.27042639,0,0,0,0,0,0,921240,104040
 02/12  10:00:00,4.475,12.01728276,11.46625959,16.044643,13.2035447,0,0,0,0,0,0,0,0,349200,0
 02/12  11:00:00,5.125,12.73940967,12.0980999,16.06829565,13.93498316,0,0,0,0,0,0,0,0,349200,0
 02/12  12:00:00,5.85,13.62294342,12.72114408,16.81171803,14.78392738,0,0,0,0,0,0,0,0,349200,0
 02/12  13:00:00,5.866666667,14.47071278,13.2708232,18.2667974,15.65472944,163774.771,8.53E-10,0,0,0,0,0,0,453240,104040
 02/12  14:00:00,5.525,15.35789165,13.8616257,18.91994107,16.66191264,0,0,0,0,0,0,0,0,453240,104040
 02/12  15:00:00,5.633333333,16.02191531,14.2565243,19.30574668,17.39735222,0,0,0,0,0,0,0,0,349200,0
 02/12  16:00:00,5.683333333,16.49635605,14.54269929,19.11050148,17.95513629,0,0,0,0,0,0,0,0,349200,0
 02/12  17:00:00,5.658333333,16.74293905,14.70524332,19.41827257,18.26590119,0,0,0,0,0,0,0,0,453240,104040
 02/12  18:00:00,5.35,16.57722366,14.57903097,19.24697357,17.97692626,0,0,0,0,0,0,0,0,1086480,208080
 02/12  19:00:00,5.041666667,16.16648413,14.33502318,18.52659251,17.36067418,0,0,0,0,0,0,0,0,1118520,240120
 02/12  20:00:00,4.65,15.72972777,14.11708753,18.71971268,16.79495491,0,0,0,0,0,0,0,0,6580440,104040
 02/12  21:00:00,3.233333333,18.06162434,18.05332389,18.61982254,16.33661697,0,0,0,0,704650.547,5.523361828,1288543.975,1.07E-08,1190520,312120
 02/12  22:00:00,3.041666667,18,18,18.27485171,18.04002096,0,0,933536.8838,6.97E-09,516840.9282,16.2904728,929433.2188,1.95E-08,1294560,416160
 02/12  23:00:00,3.266666667,18,18,16.82178891,18,0,0,391112.0634,36.9729159,462346.6478,36.51863916,807314.7472,2.15E-08,557280,208080
 02/12  24:00:00,3.041666667,16.71738783,15.46028838,15.78881458,17.30372792,0,0,0,0,0,0,0,0,687600,0
 02/13  01:00:00,2.941666667,16.09346605,14.43151958,15.24077772,16.84229733,0,0,0,0,0,0,0,0,349200,0
 02/13  02:00:00,2.725,15.65273451,13.89556764,14.79420192,16.45383541,0,0,0,0,0,0,0,0,349200,0
 02/13  03:00:00,2.833333333,15.2662092,13.46310693,14.40820103,16.08738267,0,0,0,0,0,0,0,0,349200,0
 02/13  04:00:00,3.233333333,14.93657327,13.11125946,14.0836251,15.76174694,0,0,0,0,0,0,0,0,349200,0
 02/13  05:00:00,3.225,14.64225669,12.80010113,13.77844764,15.46618644,0,0,0,0,0,0,0,0,349200,0
 02/13  06:00:00,3.1,14.36805849,12.51237579,13.47243454,15.18715959,0,0,0,0,0,0,0,0,349200,0
 02/13  07:00:00,3.333333333,14.10546336,12.25606513,18.15819454,13.85548796,3251309.19,7.69E-08,0,0,0,0,0,0,453240,104040
 02/13  08:00:00,5.133333333,13.08640632,12.1085036,18,13.49243521,1367111.978,2.90E-08,0,0,0,0,0,0,1064520,186120
 02/13  09:00:00,6.591666667,13.17052726,12.47734002,18,13.86476238,1130274.025,5.09E-08,0,0,0,0,0,0,921240,104040
 02/13  10:00:00,6.975,14.30377883,13.50685067,17.63025922,14.93793213,0,0,0,0,0,0,0,0,349200,0
 02/13  11:00:00,7.566666667,16.34048441,14.91853638,19.50556283,16.83375684,0,0,0,0,0,0,0,0,349200,0
 02/13  12:00:00,8.133333333,18.82709545,16.19769206,22.75962538,19.46009994,0,0,0,0,0,0,0,0,349200,0
 02/13  13:00:00,8.358333333,21.38878301,17.24164188,26.49529659,22.42724063,0,0,0,0,0,0,0,0,453240,104040
 02/13  14:00:00,8.633333333,23.92948696,18.25733509,30.05205777,25.48521498,0,0,0,0,0,0,0,0,453240,104040
 02/13  15:00:00,8.625,26.20569595,19.2267084,33.33594672,28.5671239,0,0,0,0,0,0,0,0,349200,0
 02/13  16:00:00,8.675,27.90829753,20.12173499,35.76993493,31.16276268,0,0,0,0,0,0,0,0,349200,0
 02/13  17:00:00,8.741666667,28.767335,20.87291326,36.32613017,32.51446925,0,0,0,0,0,0,0,0,453240,104040
 02/13  18:00:00,8.408333333,28.62996135,21.25102577,34.84932464,32.12815228,0,0,0,0,0,0,0,0,1086480,208080
 02/13  19:00:00,8.258333333,27.88894683,21.35327775,25.95084044,30.74632993,0,7103944.183,0,0,0,0,0,0,1118520,240120
 02/13  20:00:00,8.533333333,26.92913891,21.33346273,26,29.02138648,0,2206264.611,0,0,0,0,0,0,6580440,104040
 02/13  21:00:00,8.933333333,25.99694006,21.57294277,26,27.49237003,0,1222930.417,0,0,0,273580.8297,0,0,1190520,312120
 02/13  22:00:00,7.875,25.69806513,21.51347321,26,25.96877541,0,576580.4608,0,169350.6856,0,0,0,0,1294560,416160
 02/13  23:00:00,7.933333333,25.00286837,21.37123384,25.03988487,25.82277125,0,0,0,10234.54556,0,0,0,0,557280,208080
 02/13  24:00:00,8.716666667,24.03795942,20.81311776,23.90315223,25.14904502,0,0,0,0,0,0,0,0,687600,0
 02/14  01:00:00,7.341666667,23.32845144,20.43194937,23.07564374,24.4206894,0,0,0,0,0,0,0,0,349200,0
 02/14  02:00:00,5.425,22.61974943,19.99640201,22.19668615,23.65408958,0,0,0,0,0,0,0,0,349200,0
 02/14  03:00:00,5.091666667,21.94242066,19.54206141,21.40120759,22.91472012,0,0,0,0,0,0,0,0,349200,0
 02/14  04:00:00,5.591666667,21.30403907,19.08582872,20.68439502,22.21338513,0,0,0,0,0,0,0,0,349200,0
 02/14  05:00:00,5.566666667,20.70544747,18.6288655,20.01651672,21.55840517,0,0,0,0,0,0,0,0,349200,0
 02/14  06:00:00,5.633333333,20.15408593,18.18664823,19.40107398,20.96006309,0,0,0,0,0,0,0,0,349200,0
 02/14  07:00:00,5.625,19.64459398,17.76715369,19.05715894,19.38381199,0,0,0,0,0,0,0,0,453240,104040
 02/14  08:00:00,5.383333333,18.63157189,17.57380539,19.93022218,18.65783242,0,0,0,0,0,0,0,0,1064520,186120
 02/14  09:00:00,6.7,19.15685035,18.34220812,20.40166108,18.89795412,0,0,0,0,0,0,0,0,921240,104040
 02/14  10:00:00,8.866666667,20.90455129,19.77988256,22.10777787,20.19397257,0,0,0,0,0,0,0,0,349200,0
 02/14  11:00:00,9.991666667,22.82431537,20.97851405,24.50459046,22.04836997,0,0,0,0,0,0,0,0,349200,0
 02/14  12:00:00,10.2,24.23078265,21.73616725,26.26286528,23.7277302,0,0,0,0,0,0,0,0,349200,0
 02/14  13:00:00,10.55,25.10954547,22.28869693,27.24658956,24.90100778,0,0,0,0,0,0,0,0,453240,104040
 02/14  14:00:00,10.74166667,25.55101769,22.71912478,27.47473125,25.57248667,0,0,0,0,0,0,0,0,453240,104040
 02/14  15:00:00,10.46666667,25.54433409,22.83413729,26.97630193,25.73278413,0,0,0,0,0,0,0,0,349200,0
 02/14  16:00:00,10.35833333,25.2549614,22.75449346,26.08053502,25.53348695,0,0,0,0,0,0,0,0,349200,0
 02/14  17:00:00,10.10833333,24.77136613,22.51771456,25.48224209,25.07322638,0,0,0,0,0,0,0,0,453240,104040
 02/14  18:00:00,9.725,24.13736988,22.13715271,25.17056972,24.43074339,0,0,0,0,0,0,0,0,1086480,208080
 02/14  19:00:00,9.541666667,23.41609091,21.69648268,24.55241088,23.68518613,0,0,0,0,0,0,0,0,1118520,240120
 02/14  20:00:00,9.5,22.76258862,21.30762442,24.56438695,23.04669063,0,0,0,0,0,0,0,0,6580440,104040
 02/14  21:00:00,9.325,23.05245227,21.34072046,24.40929703,22.5395016,0,0,0,0,0,0,0,0,1190520,312120
 02/14  22:00:00,8.616666667,22.75698899,21.11480732,24.0235714,22.32986707,0,0,0,0,0,0,0,0,1294560,416160
 02/14  23:00:00,8.083333333,22.39106857,20.83133074,22.52724042,22.57520216,0,0,0,0,0,0,0,0,557280,208080
 02/14  24:00:00,7.941666667,21.74635908,20.14571454,21.40870648,22.40044978,0,0,0,0,0,0,0,0,687600,0
 02/15  01:00:00,8.133333333,21.3277794,19.75600052,20.79379441,22.05715798,0,0,0,0,0,0,0,0,349200,0
 02/15  02:00:00,7.716666667,20.93582151,19.38724428,20.2775401,21.67803197,0,0,0,0,0,0,0,0,349200,0
 02/15  03:00:00,7.358333333,20.54589082,19.00996196,19.78499114,21.27932371,0,0,0,0,0,0,0,0,349200,0
 02/15  04:00:00,7.166666667,20.16630578,18.63910152,19.33889115,20.8839931,0,0,0,0,0,0,0,0,349200,0
 02/15  05:00:00,7.116666667,19.78705045,18.26290499,18.90470298,20.48837338,0,0,0,0,0,0,0,0,349200,0
 02/15  06:00:00,6.85,19.33088287,17.79287185,18.3599404,20.01596426,0,0,0,0,0,0,0,0,349200,0
 02/15  07:00:00,6.95,18.90794073,17.3733421,18.03768824,18.61292035,145.8744646,0,0,0,0,0,0,0,453240,104040
 02/15  08:00:00,7.141666667,17.78555091,17.07660688,19.05131808,17.82804967,0,0,0,0,0,0,0,0,1064520,186120
 02/15  09:00:00,7.158333333,17.18871543,16.82146079,18.7312728,17.44551685,0,0,0,0,0,0,0,0,921240,104040
 02/15  10:00:00,7.258333333,16.96920174,16.77151106,18.33880019,17.30954269,0,0,0,0,0,0,0,0,349200,0
 02/15  11:00:00,7.066666667,17.05842875,16.92812656,18.60580307,17.47088768,0,0,0,0,0,0,0,0,349200,0
 02/15  12:00:00,6.608333333,17.21571147,17.05340444,18.86501484,17.68891105,0,0,0,0,0,0,0,0,349200,0
 02/15  13:00:00,6.166666667,17.41263678,17.17862352,19.29139653,17.94490419,0,0,0,0,0,0,0,0,453240,104040
 02/15  14:00:00,6.058333333,17.66027003,17.3479647,19.77016738,18.27469343,0,0,0,0,0,0,0,0,453240,104040
